Year,Week,Category,Brand,Product_Name,Weekly_Units_Sold,Weekly_Revenue,Weekly_Margin,Average_Stock,Month,Lag_1,Lag_2,Lag_3,Lag_4,Rolling_4_Week_Avg,Rolling_8_Week_Avg,Target
2024,9,Dairy,Amul,Amul Curd,22,2529.696806205021,480.2747989724181,278.6666666666667,2,17.0,21.0,20.0,7.0,20.0,15.875,22.0
2024,10,Dairy,Amul,Amul Curd,22,2558.717377853507,322.39186165313816,309.55555555555554,3,22.0,17.0,21.0,20.0,20.5,17.5,24.0
2024,11,Dairy,Amul,Amul Curd,24,3501.443951558265,718.0148708669323,280.42857142857144,3,22.0,22.0,17.0,21.0,21.25,18.5,19.0
2024,12,Dairy,Amul,Amul Curd,19,1793.9491832561198,299.97966586319325,234.75,3,24.0,22.0,22.0,17.0,21.75,19.0,11.0
2024,13,Dairy,Amul,Amul Curd,11,1676.2952279429078,241.5215898946841,246.16666666666666,3,19.0,24.0,22.0,22.0,19.0,19.5,39.0
2024,14,Dairy,Amul,Amul Curd,39,4142.10961054587,804.02884411163,183.83333333333334,4,11.0,19.0,24.0,22.0,23.25,21.875,32.0
2024,15,Dairy,Amul,Amul Curd,32,2231.687478849966,354.22364498207344,241.0,4,39.0,11.0,19.0,24.0,25.25,23.25,15.0
2024,16,Dairy,Amul,Amul Curd,15,2509.0500653047907,446.75622610655057,161.2,4,32.0,39.0,11.0,19.0,24.25,23.0,32.0
2024,17,Dairy,Amul,Amul Curd,32,4326.754708840335,755.8853908989339,243.44444444444446,4,15.0,32.0,39.0,11.0,29.5,24.25,21.0
2024,18,Dairy,Amul,Amul Curd,21,2814.9176783291405,452.2115561286678,331.57142857142856,5,32.0,15.0,32.0,39.0,25.0,24.125,28.0
2024,19,Dairy,Amul,Amul Curd,28,3532.563007059231,586.4050822700253,303.1666666666667,5,21.0,32.0,15.0,32.0,24.0,24.625,12.0
2024,20,Dairy,Amul,Amul Curd,12,1736.1519982995922,264.7155841753893,301.75,5,28.0,21.0,32.0,15.0,23.25,23.75,7.0
2024,21,Dairy,Amul,Amul Curd,7,704.1284898601691,71.76008208856659,249.0,5,12.0,28.0,21.0,32.0,17.0,23.25,20.0
2024,22,Dairy,Amul,Amul Curd,20,2383.6303947960246,352.73482060844,260.0,6,7.0,12.0,28.0,21.0,16.75,20.875,26.0
2024,23,Dairy,Amul,Amul Curd,26,3958.8738591399238,999.8206109687708,301.5,6,20.0,7.0,12.0,28.0,16.25,20.125,9.0
2024,24,Dairy,Amul,Amul Curd,9,1128.3689956560615,117.99457387002042,184.0,6,26.0,20.0,7.0,12.0,15.5,19.375,18.0
2024,25,Dairy,Amul,Amul Curd,18,2177.7793206834726,471.8860287017868,208.28571428571428,6,9.0,26.0,20.0,7.0,18.25,17.625,9.0
2024,26,Dairy,Amul,Amul Curd,9,1137.8859982408312,226.50083138232927,358.75,6,18.0,9.0,26.0,20.0,15.5,16.125,9.0
2024,27,Dairy,Amul,Amul Curd,9,784.5598734180572,108.843330811297,310.25,7,9.0,18.0,9.0,26.0,11.25,13.75,25.0
2024,28,Dairy,Amul,Amul Curd,25,3021.0820697444706,374.62890165215737,279.6666666666667,7,9.0,9.0,18.0,9.0,15.25,15.375,24.0
2024,29,Dairy,Amul,Amul Curd,24,2736.034018635611,644.0465533876891,347.5,7,25.0,9.0,9.0,18.0,16.75,17.5,26.0
2024,30,Dairy,Amul,Amul Curd,26,3664.2640320952605,811.5480264587102,219.22222222222223,7,24.0,25.0,9.0,9.0,21.0,18.25,15.0
2024,31,Dairy,Amul,Amul Curd,15,2548.74434185643,511.58554678969705,266.0,8,26.0,24.0,25.0,9.0,22.5,16.875,18.0
2024,32,Dairy,Amul,Amul Curd,18,2029.0618538666945,347.0874732321227,350.7142857142857,8,15.0,26.0,24.0,25.0,20.75,18.0,41.0
2024,33,Dairy,Amul,Amul Curd,41,5936.842559914323,1232.31318257298,218.07692307692307,8,18.0,15.0,26.0,24.0,25.0,20.875,18.0
2024,34,Dairy,Amul,Amul Curd,18,2267.2980737336948,505.8343902706308,382.1666666666667,8,41.0,18.0,15.0,26.0,23.0,22.0,24.0
2024,35,Dairy,Amul,Amul Curd,24,2771.4992449059378,620.3568189287206,255.625,8,18.0,41.0,18.0,15.0,25.25,23.875,30.0
2024,36,Dairy,Amul,Amul Curd,30,5539.969165792159,1251.0976974207636,237.3,9,24.0,18.0,41.0,18.0,28.25,24.5,26.0
2024,37,Dairy,Amul,Amul Curd,26,3876.0246458828456,854.0601853969308,250.1,9,30.0,24.0,18.0,41.0,24.5,24.75,24.0
2024,38,Dairy,Amul,Amul Curd,24,2860.3096837326393,604.1366446580399,279.0,9,26.0,30.0,24.0,18.0,26.0,24.5,25.0
2024,39,Dairy,Amul,Amul Curd,25,3423.0937799614185,675.8954512502313,247.28571428571428,9,24.0,26.0,30.0,24.0,26.25,25.75,25.0
2024,40,Dairy,Amul,Amul Curd,25,3340.016228717453,776.277880576857,383.85714285714283,10,25.0,24.0,26.0,30.0,25.0,26.625,24.0
2024,41,Dairy,Amul,Amul Curd,24,3568.4625364964536,700.5358821593227,245.28571428571428,10,25.0,25.0,24.0,26.0,24.5,24.5,28.0
2024,42,Dairy,Amul,Amul Curd,28,2613.3141415466794,358.7440088509825,342.7,10,24.0,25.0,25.0,24.0,25.5,25.75,17.0
2024,43,Dairy,Amul,Amul Curd,17,2033.0310237422123,434.910801739388,320.8,10,28.0,24.0,25.0,25.0,23.5,24.875,36.0
2024,44,Dairy,Amul,Amul Curd,36,4215.003423021067,654.2369811249596,279.8888888888889,10,17.0,28.0,24.0,25.0,26.25,25.625,29.0
2024,45,Dairy,Amul,Amul Curd,29,3757.5191852990056,723.5682663837181,217.125,11,36.0,17.0,28.0,24.0,27.5,26.0,23.0
2024,46,Dairy,Amul,Amul Curd,23,3850.5943290939495,820.3113286037964,239.0,11,29.0,36.0,17.0,28.0,26.25,25.875,35.0
2024,47,Dairy,Amul,Amul Curd,35,3117.952997948916,636.5224832476287,232.375,11,23.0,29.0,36.0,17.0,30.75,27.125,27.0
2024,48,Dairy,Amul,Amul Curd,27,3822.9501330690864,839.2844239993931,299.0,11,35.0,23.0,29.0,36.0,28.5,27.375,19.0
2024,49,Dairy,Amul,Amul Curd,19,2736.1338913961436,535.9800013051367,255.71428571428572,12,27.0,35.0,23.0,29.0,26.0,26.75,21.0
2024,50,Dairy,Amul,Amul Curd,21,3320.40915167365,758.5636372221098,171.71428571428572,12,19.0,27.0,35.0,23.0,25.5,25.875,19.0
2024,51,Dairy,Amul,Amul Curd,19,2663.840082136219,493.71553823877144,217.16666666666666,12,21.0,19.0,27.0,35.0,21.5,26.125,21.0
2024,8,Dairy,Amul,Amul Milk,12,1069.4123031672204,252.1377866440381,313.6666666666667,2,6.0,14.0,24.0,13.0,14.0,18.5,20.0
2024,9,Dairy,Amul,Amul Milk,20,2275.5877815216763,227.54529937901353,217.16666666666666,3,12.0,6.0,14.0,24.0,13.0,16.125,15.0
2024,10,Dairy,Amul,Amul Milk,15,2429.8038088129183,473.22800515556844,251.57142857142858,3,20.0,12.0,6.0,14.0,13.25,15.875,42.0
2024,11,Dairy,Amul,Amul Milk,42,5446.065623255737,926.993055942653,237.25,3,15.0,20.0,12.0,6.0,22.25,18.25,24.0
2024,12,Dairy,Amul,Amul Milk,24,3608.952358100346,884.0806096214917,258.875,3,42.0,15.0,20.0,12.0,25.25,19.625,15.0
2024,13,Dairy,Amul,Amul Milk,15,1764.6443463105065,333.2806708662325,243.0,3,24.0,42.0,15.0,20.0,24.0,18.5,41.0
2024,14,Dairy,Amul,Amul Milk,41,6067.376587699169,1160.1885930299663,329.61538461538464,4,15.0,24.0,42.0,15.0,30.5,21.875,20.0
2024,15,Dairy,Amul,Amul Milk,20,3402.949101858508,760.6414331044137,326.625,4,41.0,15.0,24.0,42.0,25.0,23.625,20.0
2024,16,Dairy,Amul,Amul Milk,20,2219.642657992051,294.369138315844,323.0,4,20.0,41.0,15.0,24.0,24.0,24.625,33.0
2024,17,Dairy,Amul,Amul Milk,33,3366.051863382778,637.1637807685447,302.45454545454544,4,20.0,20.0,41.0,15.0,28.5,26.25,29.0
2024,18,Dairy,Amul,Amul Milk,29,3792.0510492549406,862.8618119140442,245.25,4,33.0,20.0,20.0,41.0,25.5,28.0,32.0
2024,19,Dairy,Amul,Amul Milk,32,5642.560103353151,1392.950304296353,294.6923076923077,5,29.0,33.0,20.0,20.0,28.5,26.75,10.0
2024,20,Dairy,Amul,Amul Milk,10,1590.6770800068402,366.3445211496368,218.6,5,32.0,29.0,33.0,20.0,26.0,25.0,24.0
2024,21,Dairy,Amul,Amul Milk,24,2548.214252240601,331.60184938125167,318.3,5,10.0,32.0,29.0,33.0,23.75,26.125,15.0
2024,22,Dairy,Amul,Amul Milk,15,1742.7091125440215,504.2731417935286,361.2,5,24.0,10.0,32.0,29.0,20.25,22.875,17.0
2024,23,Dairy,Amul,Amul Milk,17,2734.675414474242,511.6855188072278,257.85714285714283,6,15.0,24.0,10.0,32.0,16.5,22.5,3.0
2024,24,Dairy,Amul,Amul Milk,3,558.6826702489966,169.68479233202066,219.0,6,17.0,15.0,24.0,10.0,14.75,20.375,32.0
2024,25,Dairy,Amul,Amul Milk,32,3016.2050666117007,543.7483089718053,288.77777777777777,6,3.0,17.0,15.0,24.0,16.75,20.25,31.0
2024,26,Dairy,Amul,Amul Milk,31,4103.460920078199,892.4875443622515,188.4,6,32.0,3.0,17.0,15.0,20.75,20.5,15.0
2024,27,Dairy,Amul,Amul Milk,15,2228.606268997697,600.9578492879571,243.2,7,31.0,32.0,3.0,17.0,20.25,18.375,37.0
2024,28,Dairy,Amul,Amul Milk,37,4963.053727905718,970.5694523744045,277.64285714285717,7,15.0,31.0,32.0,3.0,28.75,21.75,15.0
2024,29,Dairy,Amul,Amul Milk,15,2798.5027652584004,650.7302131958209,261.8,7,37.0,15.0,31.0,32.0,24.5,20.625,13.0
2024,30,Dairy,Amul,Amul Milk,13,1108.543848526961,327.2063319211678,280.2,7,15.0,37.0,15.0,31.0,20.0,20.375,30.0
2024,31,Dairy,Amul,Amul Milk,30,3754.5577220047476,785.9267784183531,333.4,8,13.0,15.0,37.0,15.0,23.75,22.0,27.0
2024,32,Dairy,Amul,Amul Milk,27,3546.737799737537,807.1872593646721,321.0,8,30.0,13.0,15.0,37.0,21.25,25.0,53.0
2024,33,Dairy,Amul,Amul Milk,53,7249.539325966474,1416.0028426666204,287.75,8,27.0,30.0,13.0,15.0,30.75,27.625,41.0
2024,34,Dairy,Amul,Amul Milk,41,5871.317823005416,1163.0113494411648,311.72727272727275,8,53.0,27.0,30.0,13.0,37.75,28.875,14.0
2024,35,Dairy,Amul,Amul Milk,14,1528.5024133717827,192.47154174867717,302.4,8,41.0,53.0,27.0,30.0,33.75,28.75,17.0
2024,36,Dairy,Amul,Amul Milk,17,2724.585230411381,607.6757043869723,250.14285714285714,9,14.0,41.0,53.0,27.0,31.25,26.25,32.0
2024,37,Dairy,Amul,Amul Milk,32,2977.357196413396,600.4933512630503,335.22222222222223,9,17.0,14.0,41.0,53.0,26.0,28.375,42.0
2024,38,Dairy,Amul,Amul Milk,42,5779.309604259936,1173.343578426495,275.5,9,32.0,17.0,14.0,41.0,26.25,32.0,15.0
2024,39,Dairy,Amul,Amul Milk,15,1693.6207013140297,358.50868604481116,292.7142857142857,9,42.0,32.0,17.0,14.0,26.5,30.125,19.0
2024,40,Dairy,Amul,Amul Milk,19,2642.734596101756,528.4770128275399,333.8888888888889,9,15.0,42.0,32.0,17.0,27.0,29.125,26.0
2024,41,Dairy,Amul,Amul Milk,26,2540.043130729504,497.0829916440477,296.0,10,19.0,15.0,42.0,32.0,25.5,25.75,18.0
2024,42,Dairy,Amul,Amul Milk,18,2038.6579604880767,404.24970865138687,284.875,10,26.0,19.0,15.0,42.0,19.5,22.875,11.0
2024,43,Dairy,Amul,Amul Milk,11,901.0824765042629,157.2461233696656,224.4,10,18.0,26.0,19.0,15.0,18.5,22.5,25.0
2024,44,Dairy,Amul,Amul Milk,25,3823.214915041067,726.9101271163861,364.2857142857143,10,11.0,18.0,26.0,19.0,20.0,23.5,36.0
2024,45,Dairy,Amul,Amul Milk,36,5227.264596393477,846.6264212129614,226.45454545454547,11,25.0,11.0,18.0,26.0,22.5,24.0,25.0
2024,46,Dairy,Amul,Amul Milk,25,3310.6088119072197,709.1271838951196,245.77777777777777,11,36.0,25.0,11.0,18.0,24.25,21.875,31.0
2024,47,Dairy,Amul,Amul Milk,31,3578.650546959291,491.92184897558235,258.4,11,25.0,36.0,25.0,11.0,29.25,23.875,6.0
2024,48,Dairy,Amul,Amul Milk,6,1075.3810870437417,271.5454500503757,252.5,11,31.0,25.0,36.0,25.0,24.5,22.25,46.0
2024,49,Dairy,Amul,Amul Milk,46,7001.927753824334,1372.8886490412258,279.0769230769231,12,6.0,31.0,25.0,36.0,27.0,24.75,21.0
2024,50,Dairy,Amul,Amul Milk,21,2722.312147492242,609.5859049403333,200.85714285714286,12,46.0,6.0,31.0,25.0,26.0,25.125,27.0
2024,51,Dairy,Amul,Amul Milk,27,4301.014162224854,705.60639782528,267.6,12,21.0,46.0,6.0,31.0,25.0,27.125,21.0
2024,8,Beverages,Amul,Amul_Beverages_product,96,11339.655046170303,2234.5684270305205,234.36666666666667,2,107.0,98.0,88.0,79.0,97.25,94.875,105.0
2024,9,Beverages,Amul,Amul_Beverages_product,105,13465.19178695596,2460.847921079385,269.8529411764706,3,96.0,107.0,98.0,88.0,101.5,92.625,113.0
2024,10,Beverages,Amul,Amul_Beverages_product,113,15497.618159311409,3069.120852486796,266.44444444444446,3,105.0,96.0,107.0,98.0,105.25,96.5,76.0
2024,11,Beverages,Amul,Amul_Beverages_product,76,9694.219732197214,1875.693155355445,247.67857142857142,3,113.0,105.0,96.0,107.0,97.5,95.25,90.0
2024,12,Beverages,Amul,Amul_Beverages_product,90,12147.46698155776,2318.1168731434905,280.78125,3,76.0,113.0,105.0,96.0,96.0,96.625,82.0
2024,13,Beverages,Amul,Amul_Beverages_product,82,11662.422179016607,2322.9261677773343,302.82142857142856,3,90.0,76.0,113.0,105.0,90.25,95.875,73.0
2024,14,Beverages,Amul,Amul_Beverages_product,73,9297.446515308722,1411.9858572076623,311.8,4,82.0,90.0,76.0,113.0,80.25,92.75,84.0
2024,15,Beverages,Amul,Amul_Beverages_product,84,11221.07317674957,2344.508641373515,298.40625,4,73.0,82.0,90.0,76.0,82.25,89.875,119.0
2024,16,Beverages,Amul,Amul_Beverages_product,119,15016.225561612531,2877.945797084225,247.84615384615384,4,84.0,73.0,82.0,90.0,89.5,92.75,72.0
2024,17,Beverages,Amul,Amul_Beverages_product,72,10227.038668320716,1879.477180603904,282.0,4,119.0,84.0,73.0,82.0,87.0,88.625,132.0
2024,18,Beverages,Amul,Amul_Beverages_product,132,18308.28822873993,3674.913417260039,275.7567567567568,5,72.0,119.0,84.0,73.0,101.75,91.0,83.0
2024,19,Beverages,Amul,Amul_Beverages_product,83,8249.89497753801,1603.3453697931768,266.46666666666664,5,132.0,72.0,119.0,84.0,101.5,91.875,101.0
2024,20,Beverages,Amul,Amul_Beverages_product,101,13983.314952081708,2687.0283038958646,255.8,5,83.0,132.0,72.0,119.0,97.0,93.25,85.0
2024,21,Beverages,Amul,Amul_Beverages_product,85,10570.970032922593,2030.6968006137818,275.12,5,101.0,83.0,132.0,72.0,100.25,93.625,94.0
2024,22,Beverages,Amul,Amul_Beverages_product,94,13449.262017553034,2921.640656383849,245.59375,6,85.0,101.0,83.0,132.0,90.75,96.25,79.0
2024,23,Beverages,Amul,Amul_Beverages_product,79,9641.522488156683,1538.8036461388979,304.60714285714283,6,94.0,85.0,101.0,83.0,89.75,95.625,76.0
2024,24,Beverages,Amul,Amul_Beverages_product,76,11672.711902879919,2598.091090251557,277.0,6,79.0,94.0,85.0,101.0,83.5,90.25,122.0
2024,25,Beverages,Amul,Amul_Beverages_product,122,17326.599345086106,3598.082654216881,270.22222222222223,6,76.0,79.0,94.0,85.0,92.75,96.5,117.0
2024,26,Beverages,Amul,Amul_Beverages_product,117,15427.620129221943,3119.951778160529,314.0285714285714,6,122.0,76.0,79.0,94.0,98.5,94.625,79.0
2024,27,Beverages,Amul,Amul_Beverages_product,79,9520.848497301871,1795.3991556178798,307.16,7,117.0,122.0,76.0,79.0,98.5,94.125,115.0
2024,28,Beverages,Amul,Amul_Beverages_product,115,16788.347109894523,3376.882914159315,285.3333333333333,7,79.0,117.0,122.0,76.0,108.25,95.875,122.0
2024,29,Beverages,Amul,Amul_Beverages_product,122,16596.41942244406,3714.5922831238818,297.0,7,115.0,79.0,117.0,122.0,108.25,100.5,77.0
2024,30,Beverages,Amul,Amul_Beverages_product,77,9174.154615713474,2105.5092674897915,260.11538461538464,7,122.0,115.0,79.0,117.0,98.25,98.375,71.0
2024,31,Beverages,Amul,Amul_Beverages_product,71,8370.945882878279,1934.1206412179563,199.8095238095238,8,77.0,122.0,115.0,79.0,96.25,97.375,102.0
2024,32,Beverages,Amul,Amul_Beverages_product,102,10154.360397828104,1773.3694534945698,273.67857142857144,8,71.0,77.0,122.0,115.0,93.0,100.625,104.0
2024,33,Beverages,Amul,Amul_Beverages_product,104,10735.446800330248,2194.7646757886855,259.258064516129,8,102.0,71.0,77.0,122.0,88.5,98.375,96.0
2024,34,Beverages,Amul,Amul_Beverages_product,96,12418.359732760538,2668.680509435339,289.28125,8,104.0,102.0,71.0,77.0,93.25,95.75,101.0
2024,35,Beverages,Amul,Amul_Beverages_product,101,11852.761206558844,2285.2806111785267,253.4375,8,96.0,104.0,102.0,71.0,100.75,98.5,90.0
2024,36,Beverages,Amul,Amul_Beverages_product,90,10347.33226553887,2087.7876870182554,245.59259259259258,9,101.0,96.0,104.0,102.0,97.75,95.375,87.0
2024,37,Beverages,Amul,Amul_Beverages_product,87,10682.762572991556,2095.0188659142073,229.68965517241378,9,90.0,101.0,96.0,104.0,93.5,91.0,74.0
2024,38,Beverages,Amul,Amul_Beverages_product,74,10053.861695311414,2375.2373085616955,264.0,9,87.0,90.0,101.0,96.0,88.0,90.625,106.0
2024,39,Beverages,Amul,Amul_Beverages_product,106,13517.141223834673,2693.2512723108925,282.0625,9,74.0,87.0,90.0,101.0,89.25,95.0,81.0
2024,40,Beverages,Amul,Amul_Beverages_product,81,9582.318834699865,1872.6297392452057,286.7692307692308,10,106.0,74.0,87.0,90.0,87.0,92.375,68.0
2024,41,Beverages,Amul,Amul_Beverages_product,68,10598.857258069074,1794.9569635985936,252.5,10,81.0,106.0,74.0,87.0,82.25,87.875,85.0
2024,42,Beverages,Amul,Amul_Beverages_product,85,10517.964046672876,1877.8772542053146,233.25,10,68.0,81.0,106.0,74.0,85.0,86.5,111.0
2024,43,Beverages,Amul,Amul_Beverages_product,111,15468.292361324488,3294.088248178405,277.37142857142857,10,85.0,68.0,81.0,106.0,86.25,87.75,122.0
2024,44,Beverages,Amul,Amul_Beverages_product,122,18793.47779520781,3965.354971131669,220.6578947368421,10,111.0,85.0,68.0,81.0,96.5,91.75,70.0
2024,45,Beverages,Amul,Amul_Beverages_product,70,10962.494281803818,2187.6517060906435,249.8181818181818,11,122.0,111.0,85.0,68.0,97.0,89.625,88.0
2024,46,Beverages,Amul,Amul_Beverages_product,88,11798.425014255508,2372.6131526124964,282.14285714285717,11,70.0,122.0,111.0,85.0,97.75,91.375,93.0
2024,47,Beverages,Amul,Amul_Beverages_product,93,11420.50669292151,2813.2223263641868,281.39285714285717,11,88.0,70.0,122.0,111.0,93.25,89.75,97.0
2024,48,Beverages,Amul,Amul_Beverages_product,97,10137.517899094437,2038.9215217554652,259.44117647058823,11,93.0,88.0,70.0,122.0,87.0,91.75,97.0
2024,49,Beverages,Amul,Amul_Beverages_product,97,13641.215943883984,2647.1580831748033,251.6875,12,97.0,93.0,88.0,70.0,93.75,95.375,86.0
2024,50,Beverages,Amul,Amul_Beverages_product,86,9963.144702351898,1727.7873801745288,272.40625,12,97.0,97.0,93.0,88.0,93.25,95.5,106.0
2024,51,Beverages,Amul,Amul_Beverages_product,106,13995.365080852971,2759.623063737848,267.55882352941177,12,86.0,97.0,97.0,93.0,96.5,94.875,89.0
2024,8,Fruits,Amul,Amul_Fruits_product,87,11920.753452253608,2425.997670215744,277.18518518518516,2,68.0,78.0,90.0,115.0,80.75,85.5,93.0
2024,9,Fruits,Amul,Amul_Fruits_product,93,13483.636509063686,2965.76358324783,295.5483870967742,3,87.0,68.0,78.0,90.0,81.5,85.0,68.0
2024,10,Fruits,Amul,Amul_Fruits_product,68,10626.758683604534,2425.622475987363,257.0,3,93.0,87.0,68.0,78.0,79.0,83.0,71.0
2024,11,Fruits,Amul,Amul_Fruits_product,71,8538.663038923765,1696.0449699480057,285.41379310344826,3,68.0,93.0,87.0,68.0,79.75,83.75,74.0
2024,12,Fruits,Amul,Amul_Fruits_product,74,9170.544426398212,1801.4081301182282,285.62068965517244,3,71.0,68.0,93.0,87.0,76.5,78.625,48.0
2024,13,Fruits,Amul,Amul_Fruits_product,48,6367.036522670961,1416.5550582680414,286.36842105263156,3,74.0,71.0,68.0,93.0,65.25,73.375,65.0
2024,14,Fruits,Amul,Amul_Fruits_product,65,10316.939836971227,2040.818560113109,276.03846153846155,4,48.0,74.0,71.0,68.0,64.5,71.75,59.0
2024,15,Fruits,Amul,Amul_Fruits_product,59,7719.133548338069,1646.6767926773418,281.27777777777777,4,65.0,48.0,74.0,71.0,61.5,70.625,82.0
2024,16,Fruits,Amul,Amul_Fruits_product,82,9793.800427978218,2007.8225470863806,286.7857142857143,4,59.0,65.0,48.0,74.0,63.5,70.0,65.0
2024,17,Fruits,Amul,Amul_Fruits_product,65,9494.898418553992,1821.0927213674556,270.6521739130435,4,82.0,59.0,65.0,48.0,67.75,66.5,91.0
2024,18,Fruits,Amul,Amul_Fruits_product,91,12069.69595932665,2405.3393103964063,273.47058823529414,5,65.0,82.0,59.0,65.0,74.25,69.375,95.0
2024,19,Fruits,Amul,Amul_Fruits_product,95,13637.11016306161,2741.643068264887,271.59375,5,91.0,65.0,82.0,59.0,83.25,72.375,106.0
2024,20,Fruits,Amul,Amul_Fruits_product,106,17046.70897613967,3748.413422299495,284.4375,5,95.0,91.0,65.0,82.0,89.25,76.375,71.0
2024,21,Fruits,Amul,Amul_Fruits_product,71,8756.772017828123,1645.7993882228188,271.375,5,106.0,95.0,91.0,65.0,90.75,79.25,89.0
2024,22,Fruits,Amul,Amul_Fruits_product,89,12664.58627788689,2697.7547567309603,270.57142857142856,6,71.0,106.0,95.0,91.0,90.25,82.25,99.0
2024,23,Fruits,Amul,Amul_Fruits_product,99,11262.269303234945,2357.893685833327,303.0357142857143,6,89.0,71.0,106.0,95.0,91.25,87.25,90.0
2024,24,Fruits,Amul,Amul_Fruits_product,90,11734.848437485814,2316.3809294015186,289.34375,6,99.0,89.0,71.0,106.0,87.25,88.25,122.0
2024,25,Fruits,Amul,Amul_Fruits_product,122,14950.936381617086,3038.545590551792,303.56410256410254,6,90.0,99.0,89.0,71.0,100.0,95.375,79.0
2024,26,Fruits,Amul,Amul_Fruits_product,79,11853.83282116021,2431.2909551749326,261.5,6,122.0,90.0,99.0,89.0,97.5,93.875,103.0
2024,27,Fruits,Amul,Amul_Fruits_product,103,13173.798660380126,2785.5625418393197,283.2857142857143,7,79.0,122.0,90.0,99.0,98.5,94.875,83.0
2024,28,Fruits,Amul,Amul_Fruits_product,83,12806.54063717474,2535.264025147733,251.23076923076923,7,103.0,79.0,122.0,90.0,96.75,92.0,101.0
2024,29,Fruits,Amul,Amul_Fruits_product,101,14061.583821501117,3015.680563563941,289.0,7,83.0,103.0,79.0,122.0,91.5,95.75,72.0
2024,30,Fruits,Amul,Amul_Fruits_product,72,11773.732941426142,2507.1971896435875,259.2916666666667,7,101.0,83.0,103.0,79.0,89.75,93.625,65.0
2024,31,Fruits,Amul,Amul_Fruits_product,65,9217.659440335166,1693.5203727671458,253.54545454545453,7,72.0,101.0,83.0,103.0,80.25,89.375,83.0
2024,32,Fruits,Amul,Amul_Fruits_product,83,10124.148401976194,2367.8221347537365,303.72,8,65.0,72.0,101.0,83.0,80.25,88.5,105.0
2024,33,Fruits,Amul,Amul_Fruits_product,105,13839.310393516855,2808.579213804764,274.4193548387097,8,83.0,65.0,72.0,101.0,81.25,86.375,82.0
2024,34,Fruits,Amul,Amul_Fruits_product,82,10652.676766757817,1960.7065126553764,295.4230769230769,8,105.0,83.0,65.0,72.0,83.75,86.75,103.0
2024,35,Fruits,Amul,Amul_Fruits_product,103,13543.68393152997,2508.395559753825,245.54285714285714,8,82.0,105.0,83.0,65.0,93.25,86.75,131.0
2024,36,Fruits,Amul,Amul_Fruits_product,131,17848.0534160391,4075.9431010319386,249.925,9,103.0,82.0,105.0,83.0,105.25,92.75,107.0
2024,37,Fruits,Amul,Amul_Fruits_product,107,12918.898661517253,2369.9515396547094,286.9428571428571,9,131.0,103.0,82.0,105.0,105.75,93.5,74.0
2024,38,Fruits,Amul,Amul_Fruits_product,74,8787.634394747794,1688.4645735158886,248.1851851851852,9,107.0,131.0,103.0,82.0,103.75,93.75,91.0
2024,39,Fruits,Amul,Amul_Fruits_product,91,11313.89663716983,1884.5672677838998,303.6060606060606,9,74.0,107.0,131.0,103.0,100.75,97.0,66.0
2024,40,Fruits,Amul,Amul_Fruits_product,66,10356.630560875676,2018.5058992567465,272.3076923076923,10,91.0,74.0,107.0,131.0,84.5,94.875,92.0
2024,41,Fruits,Amul,Amul_Fruits_product,92,11820.517039349026,2273.871506667283,279.5483870967742,10,66.0,91.0,74.0,107.0,80.75,93.25,67.0
2024,42,Fruits,Amul,Amul_Fruits_product,67,7897.758445483287,1472.9648599721193,286.6363636363636,10,92.0,66.0,91.0,74.0,79.0,91.375,75.0
2024,43,Fruits,Amul,Amul_Fruits_product,75,8877.069806102729,1967.1860055589186,281.2142857142857,10,67.0,92.0,66.0,91.0,75.0,87.875,104.0
2024,44,Fruits,Amul,Amul_Fruits_product,104,13910.24013466161,2722.659975210003,263.09375,10,75.0,67.0,92.0,66.0,84.5,84.5,81.0
2024,45,Fruits,Amul,Amul_Fruits_product,81,11442.15888947489,2555.3520270969584,275.5357142857143,11,104.0,75.0,67.0,92.0,81.75,81.25,104.0
2024,46,Fruits,Amul,Amul_Fruits_product,104,13395.934901163702,2538.3400080400506,282.25,11,81.0,104.0,75.0,67.0,91.0,85.0,65.0
2024,47,Fruits,Amul,Amul_Fruits_product,65,8087.282062429992,1665.7371914139692,299.48,11,104.0,81.0,104.0,75.0,88.5,81.75,69.0
2024,48,Fruits,Amul,Amul_Fruits_product,69,9151.785586934417,1958.3442043505434,234.21428571428572,12,65.0,104.0,81.0,104.0,79.75,82.125,91.0
2024,49,Fruits,Amul,Amul_Fruits_product,91,11672.217172794926,2236.804697889769,270.8965517241379,12,69.0,65.0,104.0,81.0,82.25,82.0,92.0
2024,50,Fruits,Amul,Amul_Fruits_product,92,12924.188653787742,2117.932560466283,276.6,12,91.0,69.0,65.0,104.0,79.25,85.125,81.0
2024,51,Fruits,Amul,Amul_Fruits_product,81,7587.456554081277,1393.469987551827,292.0769230769231,12,92.0,91.0,69.0,65.0,83.25,85.875,92.0
2024,8,Grocery,Amul,Amul_Grocery_product,119,15741.858005863573,2971.154356365117,278.77777777777777,2,108.0,101.0,82.0,107.0,102.5,103.625,53.0
